	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
1018	2610_0	it pretty much everything could ever need look great boot	boot	70--74	1	great boot look
2027	2392_0	am glad i buy great netbook low price	price	45--50	1	great buy i price netbook glad low
1026	2701_0	can listen music watch video ease great display	display	70--77	1	great ease display
109	2933_0	the graphic great	graphic	4--12	1	great graphic
589	2973_2	it plenty memory lot hard drive great graphic	graphic	55--63	1	great graphic drive
728	2246_2	it many great program ilife iphotos others	iphotos	43--50	1	great ilife many it iphotos program
1718	2451_0	im glad great feature	feature	31--39	1	great im feature
2115	1476_1	the image great soud excellent	soud	28--32	1	great image soud
502	444_0	keyboard great primary secondary control button could durable	keyboard	0--8	1	great keyboard
1006	1535_1	however i love particular mac fast great size fantastic feature like light keyboard easy mouse pad	feature	89--97	1	great love fantastic feature pad size
175	2534_1	but machine awesome ilife great i love snow leopard x	snow leopard x	57--71	1	great love ilife i awesome leopard snow but machine x
2219	2469_0	this macbook outstanding product great value	value	50--55	1	great macbook value
1959	2221_0	of course i also several great software package come free include iwork garageband imovie	software package	37--54	1	great package i several come software
1486	1674_0	all great price	price	21--26	1	great price all
209	144_1	i think price great spec	spec	38--43	1	great price spec
1212	315_0	i would recommend laptop anyone look get new laptop willing spend little money get great quality	quality	125--132	1	great quality get
208	1072_0	newegg 's rma service great always i contact late friday night issue rma number prepaid ups ship label next morning saturday	rma service	9--20	1	great rma service i newegg ups
347	2443_1	boots fast run great	run	18--22	1	great run fast
1364	834_0	this laptop look great surface 17 inch screen good price point nice appearance boot quickly run fast etc	17 inch screen	40--55	1	great run look 17 screen boot surface quickly inch
436	2713_0	the screen graphic clarity sharpness great	screen graphic	4--19	1	great screen graphic sharpness the
1801	2811_2	fan vent side no cool pad need great feature	feature	55--62	1	great side feature
1522	1497_1	the photobooth great program take good picture built in camera	program	26--33	1	great the program take photobooth
56	1570_0	company provide ups shipping fast great	shipping	21--29	1	great ups shipping
1595	1543_2	i wipe nearly everything installed openoffice firefox i operate incredibly efficient useful machine great price	price	145--150	1	great useful efficient price machine operate
100	2510_0	waiting i7 well worth great value price	price	58--63	1	great waiting price value worth
1131	2777_0	great wifi	wifi	6--10	1	great wifi
1481	1887_1	returned laptop repair 2nd time come back obvious physical damage keyboard bulging speaker grill press button not work usb port inoperative	speaker grill	106--119	-1	grill button speaker
2048	1888_0	returned laptop 3rd repair come back previous problem fix except speaker grill unit start lock use eventually would not operate	speaker grill	91--104	-1	grill fix speaker except unit
1177	2252_0	in addition photo detection software allow group photo together base upon people picture	photo detection software	22--46	1	group addition photo detection allow in software
2190	2005_1	high quality killer gui extremely stable highly expandable bundle lot good application easy use absolutely gorgeous	gui	36--39	1	gui killer high stable expandable quality
821	2005_0	high quality killer gui extremely stable highly expandable bundle lot good application easy use absolutely gorgeous	quality	14--21	1	gui quality
2136	2203_0	thank best buy put computer together instal first software guy great	software	76--84	0	guy software
408	1912_0	i continue take computer again replace hard drive mother board yet	hard drive	66--76	-1	hard board drive
1846	1406_0	many classmate computer hard drive crash	hard drive	32--43	-1	hard crash drive
1241	854_0	the hard drive crash well i buy new power cord	hard drive	6--16	-1	hard crash drive
6	398_0	accordingly i decide never purchase another hp product five year old compaq last 5 years hard drive crash	hard drive	117--127	-1	hard crash drive years
1130	3043_0	i always use backup hard disk store important file time	hard disk	22--31	0	hard disk backup store
474	914_0	a couple month later change hard drive	hard drive	39--49	-1	hard drive change
2062	526_0	it catch virus completely wipe hard drive matter hour	hard drive	47--57	-1	hard drive hour
86	634_0	i respond i not old computer way i would lose data hard drive	hard drive	87--97	-1	hard drive lose
575	1909_0	they replace hard drive well mother board	hard drive	19--29	0	hard drive replace
441	2553_0	he replace hard drive twice course pay antivirus software every year	hard drive	20--30	-1	hard drive replace
1775	506_0	with note say replace hard drive	hard drive	36--46	0	hard drive replace
281	1799_3	the sata controller motherboard chip let cpu talk hard drive	hard drive	75--85	0	hard drive talk
1321	1972_0	it hard handle operate school	handle	15--21	-1	hard handle it operate
1325	637_0	i propose swap hard drive	hard drive	39--50	0	hard swap drive
1544	344_0	it bein shop get new hardrive 2 time fix touch control button keyboard	hardrive	39--47	-1	hardrive time
1490	1099_0	it slow lock also hardware replace 2 month	hardware	37--45	-1	hardware also replace
1032	2649_2	the processor scream unique way apple osx 16 function graphic rout hardware rather software	graphic	94--102	1	hardware graphic
602	1797_0	it 's commodity hardware	commodity hardware	13--31	0	hardware it commodity
1743	2357_0	i no problem unlike hardware defect past model	hardware	43--51	-1	hardware model
2296	1131_1	then 4 month charger stop work i force go buy new hardware keep computer run	hardware	92--100	-1	hardware new keep
1889	460_1	then 4 month charger stop work i force go buy new hardware keep computer run	hardware	92--100	-1	hardware new keep
780	1189_0	now hardware problem	hardware	12--20	-1	hardware problem
1961	608_1	ca n't reinstall standard cd proprietary hardware driver	proprietary hardware driver	47--75	-1	hardware proprietary driver reinstall
1273	1865_2	until i buy dell i think look want size software option hardware purchase best deal could find	hardware	99--107	0	hardware purchase
1926	404_0	then hp send back hardware screw not able connect	hardware	37--45	-1	hardware screw
911	1049_0	ca n't close 2nd hdd bay since bracket break even still n't shut that could major flaw dual hdd user	hdd bay	20--27	-1	hdd 2nd break bracket user bay
266	713_1	i 've call apple support set new printer wonderful experience helpful english speaking vancouver tech walk process help	tech	139--144	1	helpful experience walk wonderful tech english vancouver speaking
1400	2117_0	when look spec apple product comparison dell hp yes seem offer less high cost	cost	122--126	-1	high cost offer
1445	2185_0	high price tag however	price tag	5--14	-1	high price tag however
143	1587_0	it best condition really high quality	quality	50--57	1	high quality condition
1887	1649_0	and iphone ipod touch connect download song high speed	speed	88--93	1	high speed connect
1217	2806_0	hinge design force place various connection around computer leave right front	hinge design	4--16	-1	hinge design place
669	1283_0	however girlfriend realize netbook 's hinge bit loose open close lcd	hinge	51--56	-1	hinge lcd
1641	1289_1	so i pay visit lg notebook service center alexandra road hop make hinge tighter	hinge	93--98	-1	hinge make tighter
755	1309_1	because say hinge motherboard dismantle whole thing tighten	motherboard	44--55	0	hinge motherboard dismantle
779	1309_0	because say hinge motherboard dismantle whole thing tighten	hinge	25--30	-1	hinge motherboard tighten say
2031	1986_1	i install windows within two week purchase soon discover crack screen hinge	screen hinge	95--108	-1	hinge screen discover crack
1625	1310_0	even hinge may slightly tighten	hinge	19--24	0	hinge tighten
558	2846_0	it work great general internet use microsoft office apps home bookkeeping etc	microsoft office apps	41--62	1	home use apps microsoft office
