	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
1650	472_0	after complain chicken dish manager come tell u no one ever complain n't know dish suppose taste like	chicken dish	28--40	-1	dish manager chicken know
1652	472_2	after complain chicken dish manager come tell u no one ever complain n't know dish suppose taste like	dish	154--158	0	dish manager know
2923	3558_0	taj vegetarian rejoice all dish manna heaven	dish	40--46	1	dish manna heaven rejoice
1732	2485_1	the menu change portion even small lentil dish salty beyond edibility basmati rice dish lack flavor	portion	18--26	-1	dish menu portion the change
779	2766_3	the food delicious special regular menu fare dish never disappointment	regular menu fare	49--66	1	dish menu regular fare
2882	2127_2	terrific menu full unique roll special dish	dish	47--53	1	dish menu special
319	620_2	the 100 different beer offer thier guest make husband happy food delicious i must recommend dish must pumpkin tortellini	pumpkin tortellini	160--176	1	dish must pumpkin tortellini recommend
2669	135_2	and come reasonable price congee noodle rice dish no $ 3 6	noodle	53--60	0	dish noodle
827	2276_3	the photo book menu cute touch certainly help group i pick fried chicken pork chop noodle dish order	noodle dish	108--121	0	dish noodle order
1589	287_1	best dish nori wrapped tuna	dish	5--9	1	dish nori
3239	3662_1	the service attentive without overbear dish try wonderful spring roll cod pineapple tempura	dish	61--65	1	dish overbear attentive without
1095	579_0	we opt pasta dish serve timely fresh	pasta dish	20--30	1	dish pasta serve
3547	1687_1	the dish like 6 piece beef	beef	30--34	0	dish piece like beef 6
1553	2645_3	but best dish thai spice curry noodle shrimp dish would cost $ 23 95 place $ 16	cost	85--89	1	dish place cost curry would
137	148_1	i also recommend rice dish different variety congee rice porridge	congee rice porridge	63--85	1	dish porridge congee rice recommend
136	148_0	i also recommend rice dish different variety congee rice porridge	rice dish	21--32	1	dish porridge rice variety recommend
2603	3265_7	i must warn reader portion size small especially appetizer plan eat full not intend order chef 's special tasting menu prepare order pay appetizer 1 dish person portion not share main entree cold udon end meal	dish	237--241	-1	dish portion
3044	1917_2	the food serve small tasting portion option good dish good next	portion	34--42	1	dish portion
2569	1686_0	considering price $ 6 25 lunch special dish ridiculously small	price	18--23	-1	dish price
2667	135_0	and come reasonable price congee noodle rice dish no $ 3 6	price	38--43	1	dish price
320	620_3	the 100 different beer offer thier guest make husband happy food delicious i must recommend dish must pumpkin tortellini	dish	140--144	1	dish pumpkin
3079	3149_0	i ask three time finally come back dish ive request	dish	67--71	0	dish request
816	3420_3	while n't classical restaurant fare chef give new life old cuisine really innovative tasty dish genuinely indian without heavy old restaurant burn outs	indian	154--160	1	dish restaurant indian genuinely
485	2222_0	went combination different seafood dish appetizer	seafood dish	46--60	0	dish seafood appetizer
984	3418_0	meat dish adorn selection although 's still large number vegetarian friendly choice	meat dish	0--11	0	dish selection meat
947	2862_2	besides table promise give restaurant patron twice actually seat serve dish n't order three time receive one order 20 minute rest table serve order undercooked charge $ 45 bill	dish	133--139	-1	dish serve
1959	1714_1	i try simple dish spinach ravioli light oil garlic sauce actually fair good nyc italian joint i 've try similar dish	dish	22--26	1	dish simple similar try spinach
1960	1714_2	i try simple dish spinach ravioli light oil garlic sauce actually fair good nyc italian joint i 've try similar dish	dish	157--163	0	dish simple similar try spinach
3389	2389_3	good hey 's food bad dim sum suppose small portion try dish small dish cheap	dish	118--124	0	dish small cheap
3390	2389_4	good hey 's food bad dim sum suppose small portion try dish small dish cheap	dish	150--154	0	dish small cheap
3305	2478_0	just stick small dish	dish	26--32	-1	dish small stick
140	856_1	an oasis refinement food though somewhat uneven often reach pinnacle new american fine cuisine chef 's passion kitchen 's precise execution evident fish dish soup	fish dish	186--197	1	dish soup fish
141	856_2	an oasis refinement food though somewhat uneven often reach pinnacle new american fine cuisine chef 's passion kitchen 's precise execution evident fish dish soup	soup	202--207	1	dish soup fish reach evident
618	1616_3	we n't even see menu waiter describe special main dish	special	60--68	0	dish special
778	2766_2	the food delicious special regular menu fare dish never disappointment	special	33--41	1	dish special
3206	2474_0	the food alright stuff good not like steak dish tend dry	steak dish	65--75	-1	dish steak tend
2196	3048_2	they never bring u complimentary noodle ignore repeat request sugar throw dish table	dish	96--102	-1	dish table
2255	1120_2	i order tamarind duck wife order noodle ground beef delight way dish evoke thai flavor unexpected way	dish	112--118	1	dish thai
1550	2645_0	but best dish thai spice curry noodle shrimp dish would cost $ 23 95 place $ 16	dish	15--19	1	dish thai cost shrimp noodle
1552	2645_2	but best dish thai spice curry noodle shrimp dish would cost $ 23 95 place $ 16	dish	69--73	1	dish thai cost shrimp noodle
3546	1687_0	the dish like 6 piece beef	dish	4--8	0	dish the beef
852	2912_0	the dish offer unique tasty fresh lamb sausage sardine biscuit large whole shrimp amazing pistachio ice cream best fresh i 've ever	dish	4--10	1	dish the offer
2735	2086_0	the meat dish so	meat dish	4--15	0	dish the so meat
3360	260_0	the filet mignon dish superb	filet mignon dish	4--21	1	dish the superb mignon filet
3481	2066_0	do n't dine tamarind vegetarian dish simply not par non veg selection	vegetarian dish	31--48	-1	dish vegetarian dine tamarind
2553	1894_1	the place bistro mean simple dish wine serve efficiently bustling atmosphere	dish	42--48	1	dish wine
699	1152_1	if like music blast system isnt great want pay least 100 dollar bottle minimum 'll love	bottle minimum	105--119	-1	dollar 100 minimum love bottle
1758	142_0	try congee donut like deep fry dough call ow ley soh delicious sweet taste bread	congee	8--14	1	donut congee
646	1989_0	the second walk heavy vault like door people anticipate arrival get sense go din ride lifetime	door	49--53	0	door people
2627	1078_1	the filling may unconventional dosa batter definitely authentic combination tasty	dosa batter	43--54	1	dosa batter unconventional
89	1074_0	i grow eat dosa yet find place ny satisfy taste bud	dosa	17--21	0	dosa eat
3217	182_1	i like samosa chai whole dosas dhal kinda disappointing	chai	20--24	1	dosas chai
3216	182_0	i like samosa chai whole dosas dhal kinda disappointing	samosa	11--18	1	dosas samosa
3218	182_2	i like samosa chai whole dosas dhal kinda disappointing	whole	34--39	1	dosas whole
2095	1650_0	this big draw sushi $ 19 95	sushi	33--38	1	draw sushi $
913	2589_0	the plain pizza soggy creative wild mushroom third generation fornini pizza drench truffle oil middle make soggy nothing rest	plain pizza	4--15	-1	drench soggy third mushroom generation plain creative wild the fornini pizza
915	2589_2	the plain pizza soggy creative wild mushroom third generation fornini pizza drench truffle oil middle make soggy nothing rest	wild mushroom third generation fornini pizza	43--88	1	drench soggy third mushroom generation plain creative wild the fornini pizza
2064	1964_0	$ 160 2 filet 2 side appetizer drink	filet	11--17	0	drink $ filet
1662	162_0	went double date friend girlfriend drink appetizer	drink	63--69	0	drink appetizer
2066	1964_2	$ 160 2 filet 2 side appetizer drink	appetizer	31--40	0	drink appetizer
521	719_0	next time would n't dare order anything else simple asian appetizer drink	asian appetizer	74--90	1	drink asian appetizer
1302	1671_1	any reservation 'll wait max 5 minute drink bar	drink	72--77	0	drink bar
2772	2455_1	the staff kind well train 're fast always prompt jump behind bar fix drink know detail every item menu make excellent recommendation	bar	97--100	0	drink bar
2912	1518_4	best secret place midtown ' i hear bartender brilliant food try steak portobello mushroom drink bar last tuesday	bar	161--164	0	drink bar
2766	2843_4	from complimentary chef app delicate butternut squash ravioli delicious truffle sauce amazing buttery tender langostino entree dessert i ca n't remember fabulous cakebread cabernet drink whole evening amaze	cakebread cabernet	210--228	1	drink cabernet cakebread
2586	2272_1	they offer menu creative drink load alcohol cheeky name cost	drink	43--49	1	drink cost alcohol offer
1294	2035_2	waiters tend forget drink completely food portion tiny two people trouble share one entree	drink	23--29	0	drink forget
1156	2025_0	no free drink	drink	8--13	0	drink free no
3136	1024_0	if 're look place sit drink conversation friend go sweet n tart order hong kong styled milk tea tapioca pearl hot	drink	50--55	0	drink friend
738	3475_0	it take forever get drink almost always forget bring something although dont forget charge	drink	26--31	0	drink get
229	2132_2	the food drink service clearly among best city	service	21--28	1	drink service
2065	1964_1	$ 160 2 filet 2 side appetizer drink	side	21--26	0	drink side
20	1793_0	it take half hour get check perfect since could sit drink talk	drink	82--88	0	drink talk
3280	665_2	i would recommend put name get drink local bar first though wait time	wait time	109--118	-1	drink time wait
3051	1794_0	oh wait drink also delightfully overprice	drink	29--35	-1	drink wait
1842	1355_0	drinks get screw act put upon	drinks	0--6	-1	drinks get
2661	2287_0	best drumstick rice sour spicy soup town	drumstick rice	5--25	1	drumstick rice best
2355	237_1	i recommend jelly fish drunken chicken soupy dumpling certainly stir fry blue crab	drunken chicken	28--43	1	drunken fish jelly dumpling chicken stir
1962	764_0	i order chicken teriyaki dish find chicken extremely dry	chicken teriyaki dish	12--33	-1	dry i find dish chicken teriyaki order
2675	471_4	the chicken part edible tomato sauce boxed pasta chicken portobello mushroom consist dry inedible chicken terrible sauce	sauce	163--168	-1	dry mushroom consist inedible terrible chicken sauce
2274	1488_0	the sicilian favorite moist not dry like place pizza great	pizza	79--84	1	dry place like pizza
2103	85_1	try chocolate mud cake warm 2 scoop dulce de leche gelato	dulce de leche gelato	53--74	1	dulce gelato de try scoop 2 leche
3498	2406_2	for appetizer i recommend shrimp fritter dumpling	dumpling	52--61	1	dumpling fritter
298	3202_2	we particular sushi please every choice include ceviche mix special crab dumpling assort sashimi sushi roll two type sake banana tempura	crab dumpling	113--127	1	dumpling mix ceviche crab include roll special
1486	2133_0	during meal management come check u even buy u round drink	management	21--31	1	during management come meal
1561	4_1	great group great date great early brunch nightcap	nightcap	64--72	1	early nightcap group great brunch
2020	2348_1	we make early dinner reservation thoroughly impress remind grandfather old school italian scenery lot fun stuff admire	dinner reservation	14--33	1	early reservation dinner impress
