	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words	opin_polarity
874	2482_0	we love the size of the screen although it is still lightweight and veri easi to tote around	size of the screen	12--30	1	love the size of the screen although it is still lightweight and veri easi tote	1.0
875	1993_0	whenev tri to turn it on it would restart as soon as the bio launch window or windblow as i like ot call it	bio	62--66	-1	the bio launch	1.0
876	1803_0	my friend just had to replac hi entir motherboard so did my wife and it look like i will have to as well	motherboard	41--52	-1	replac hi entir motherboard	0.0
877	2723_0	graphic are clean and sharp internet interfac are seamless	graphic	0--8	1	graphic are clean and sharp interfac are seamless	1.0
878	1749_0	onli other thing is that if you are use thi for document creation appl doesnt provid ani kind of word processor such as work for window but iwork is cheap compar to offic	iwork	150--155	1	is iwork is cheap offic	0.0
879	1887_2	return laptop for repair a 2nd time and it came back with obviou physic damag keyboard bulg and speaker grill press in button not work and usb port inop	button	133--140	-1	grill button work inop	0.0
880	2509_0	not onli are the version of these program abl to be save work on and open on both a pc and mac the version of these program on a mac are graphic and function superior	program	35--43	1	are version of these program abl save and and mac version of these program mac are graphic and function superior	1.0
881	1436_2	i have vista so i am unabl to instal and uninstal some program	instal	32--39	-1	i have i am unabl to instal and uninstal program	0.0
882	2760_1	it s fast it s easi easi easi to set up easi to hook to my wireless network	hook to my wireless network	50--77	1	it s fast it s easi easi easi to set easi to hook to my wireless network	1.0
883	2973_0	it ha plenti of memori lot of hard drive and great graphic	memori	17--23	1	plenti of memori of	0.0
884	671_1	thi is a nice size laptop with lot of process power and long batteri life	batteri life	69--81	1	thi is a size laptop lot and long batteri life	0.0
885	982_0	then i ve fix the dc jack insid the unit rewir the dc jack to the outsid of the laptop replac the power brick	dc jack	22--29	0	fix the dc jack the rewir the dc jack the the the	0.0
886	1948_0	you can t even get a satellit card which is whi i bought to begin with	satellit card	21--35	-1	get a satellit card is	0.0
887	1606_0	i also did not like the loud nois it made or how the bottom of the comput would get realli hot	nois	29--35	-1	like the loud nois the the	1.0
888	1372_2	we have had numer problem with vista such as adob flash player just quit and ha to be uninstal and then reinstal internet explor just quit and you lose whatev you were work on also the same window updat ha appear on thi comput sinc we got it and ha been updat probabl 400 time the same updat	internet explor	129--145	-1	quit internet explor quit	0.0
889	613_0	comput crash frequent and batteri life decreas veri quickli	batteri life	33--45	-1	batteri life decreas	0.0
890	1131_0	then after 4 or so month the charger stop work so i wa forc to go out and buy new hardwar just to keep thi comput run	charger	30--37	-1	the charger stop	-1.0
891	1922_2	the batteri life wa suppos to be 6 hour but even if i ran off the batteri with the high effici set the batteri would onli last me on averag about 2 5 to 3 hour	batteri	116--123	-1	batteri life ran the batteri the set the batteri	0.0
892	2486_0	the real stand out on thi comput is the feel of the keyboard and it s speed	keyboard	55--63	1	the feel of the keyboard	0.0
893	2532_1	the onli downfal is a lot of the softwar i have won t work with mac and iwork is not worth the price of it	softwar	34--42	-1	lot of the softwar won the of	1.0
894	1743_2	but sit on a lap or on a desk in front of you it look more than big enough thi could be becaus im use to my lenovo 10 tablet now plu thi is a great size if i want to unplug the extern keyboard mous and monitor to take it with me when i take photo and video	mous	208--213	0	extern keyboard mous	0.0
895	2437_0	pay attent to the spec if you want these option	spec	21--26	0	pay to the spec	-1.0
896	1799_2	the sata control is the motherboard chip that let the cpu talk to the hard drive	cpu	59--62	0	cpu talk	0.0
897	453_4	there are sever program for school or offic use page number keynot etc music garageband photo manag photo booth iphoto video edit or movi make imovi etc	imovi	176--182	0	page movi make imovi	0.0
898	1769_0	the internet capabl are also veri strong and pick up signal veri easili	internet capabl	4--25	1	the internet capabl are also veri strong and pick veri easili	1.0
899	2471_1	suffic it to say my macbook pro keep me go with it long batteri life and blaze speed	speed	88--93	1	blaze speed	0.0
900	2649_3	the processor scream and becaus of the uniqu way that appl osx 16 function most of the graphic are rout through the hardwar rather than the softwar	hardwar	126--134	0	the the rout through the hardwar rather the softwar	0.0
901	848_0	how toshiba handl the repair seem to vari some folk indic that they were charg for even an initi fix other had the repair done 5 time	repair	130--136	1	the repair seem had the repair done	0.0
902	124_0	it is not ideal for children becaus of the temp	temp	44--48	-1	ideal children becaus the temp	1.0
903	3075_0	i find myself use the 10 key more than i thought i would	10 key	24--30	1	use the 10 key	0.0
904	1450_0	the best thing to do is build your own comput but if u can t compani s like dell who allow you to choos the compon are better and for the same price you can get a comput who compar to one of appl $ 2000 system and if you googl dell coupon you can find code that take a signifi amount off the price	compon	112--122	1	choos the compon the the	0.0
905	2414_0	the 17 inch screen is veri larg but the comput is veri light	17 inch screen	4--18	-1	the 17 inch screen is veri larg but comput is veri light	0.0
906	2873_0	the price wa veri good and the product is top qualiti	price	4--9	1	the price wa veri good and top qualiti	1.0
907	337_2	howev the multi touch gestur and larg track area make have an extern mous unnecessari unless you re game	extern mous	73--87	0	an extern mous unnecessari re	0.0
908	552_2	overal poor featur averag perform poor batteri life excel price valu poor	batteri life	54--66	1	batteri life excel	1.0
909	2393_2	i love the size keyboard the function	function	31--40	1	the keyboard the function	0.0
910	1430_1	i am not much of a comput techi so i can understand some of the intern problem though i do have trend micro as an antivir program	antivir program	122--139	0	micro as an antivir program	0.0
911	1049_0	can t close the 2nd hdd bay sinc there are bracket you have to break off even then it still doesn t shut that could be a major flaw for the dual hdd user	hdd bay	20--27	-1	close the 2nd hdd bay the dual hdd user	0.0
912	2725_0	sound card is limit though	sound card	0--10	-1	sound card limit	-1.0
913	1682_0	as a user of a pc i will will admit that the macbook pro ha a better run system in which i found myself get the job done quicker	run system	71--85	1	a a ha a better run system found	1.0
914	2401_0	if you re look for someth to fli through those massiv spreadsheet or play a graphic intens game you d be better off get a machin aim at that segment of the market	game	103--107	0	fli intens game	0.0
915	63_0	i ve also had to have the keyboard replac at my expens	keyboard	26--34	-1	have the keyboard replac	0.0
916	1496_0	all of the program keynot page number have an option to save your document as microsoft compat which realli elimin the need for the actual	program	11--19	1	program keynot	0.0
917	2894_1	the differ is the toshiba had a lot more memori and hard drive space	hard drive space	56--72	1	memori hard drive space	-1.0
918	213_0	speaker too small to be of ani real use	speaker	0--8	-1	speaker too small real use	0.0
919	2738_0	comfterbal to use light easi to transport	use	15--18	1	comfterbal to use light easi to transport	1.0
920	1748_0	type on the keyboard becom uncomfort after extend use due to the sharp edg that your wrist rest on	keyboard	14--22	-1	type on the keyboard the on	0.0
921	1561_1	with awesom graphic and assur secur it s perfect	secur	35--43	1	awesom graphic assur secur it s perfect	1.0
922	440_0	i love it solid build light wt and excel batteri life for now	build	17--22	1	love it solid build light life now	1.0
923	2510_1	wait for the i7 wa well worth it great valu for the price	i7	16--18	1	wait for the i7 wa well worth for the	1.0
924	1481_0	it is extrem portabl and easili connect to wifi at the librari and elsewher	connect to wifi	36--52	1	it is extrem portabl and easili connect to wifi librari and	1.0
925	654_0	temperatur on the outsid were alright but i did not track in core process unit temperatur	temperatur	0--12	0	temperatur outsid were alright but track	1.0
926	1541_0	the fact that you can spend over $ 100 on just a webcam underscor the valu of thi machin	webcam	48--54	0	on just a webcam	0.0
927	2332_0	it is a real touchpad not the toy i saw in other brand	touchpad	13--21	1	it is a real touchpad toy	0.0
928	1641_0	i am forev chang and will no longer buy a window base machin for person use	window	46--53	-1	buy a window base	0.0
929	575_1	i work in film edit and post product so i need a laptop that not onli ha power but memori and speed as well	memori	92--98	0	not onli ha memori	0.0
930	1824_0	when you call tech support you were rout to someon who wa in anoth countri and did not know what they were do	tech support	14--26	-1	call tech support	1.0
931	1284_0	thu when you carri it at a slant angl the screen will toppl or slide down if you understand what i mean	screen	48--54	-1	the screen toppl	0.0
