	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words	opin_polarity
536	1973_0	microsoft word was not on it andi had to buy it separately	microsoft word	0--14	-1	microsoft word it it	0.0
537	2455_1	the acer one computer that i bought is 17 once screen and its hard to find lap top bags for it but i like the big screen on it	screen	115--121	1	computer is once screen and hard find top bags it but like the big screen it	1.0
538	313_5	i also purchased iwork to go with it which has programs for word processing spreadsheets and presentations similar to microsoft office	presentations	95--108	0	processing presentations	0.0
539	612_0	apple care included	apple care	0--10	0	apple care included	1.0
540	2170_2	even so i like playing online games so it was wonderful that there is a feature where i can dual boot windows	games	31--36	0	playing online games	1.0
541	32_1	first it does not have a push button to open the lid	lid	50--53	0	open the lid	0.0
542	493_0	it weighed like seven pounds or something like that	weighed	3--10	0	it weighed pounds that	0.0
543	1775_0	the 13 macbook pro just fits in my budget and with free shipping and no tax to ca this is the best price we can get for a great product	shipping	57--65	1	budget and with free shipping and tax	1.0
544	963_0	another three weeks later i had my laptop back with a new mousepad keys and casing	mousepad	60--68	0	had back with a new mousepad keys and casing	0.0
545	453_2	there are several programs for school or office use pages numbers keynote etc music garageband photo management photo booth iphoto video editing or movie making imovie etc	photo booth	123--134	0	pages photo management photo booth	0.0
546	1411_1	there is hardly any memory on the computer s hard drive	hard drive	45--55	-1	computer s hard drive	-1.0
547	1425_0	in desperation i called their customer service number and was told that my warranty had expired 2 days old and that the priviledge of talking to a technician would cost me have your credit card ready	customer service number	31--54	0	called their customer service number ready	1.0
548	2617_1	it really is perfect for work and play	work	25--29	1	it really is perfect for work and play	1.0
549	2489_0	i think the manual is somewhere on the hard drive but i rather have a hard copy	manual	12--18	0	the manual the hard drive hard copy	-1.0
550	1987_0	the cover for the dvd drive soon came off too a mark of poor construction quality	cover for the dvd drive	4--27	-1	the cover for the dvd drive came	0.0
551	2070_0	anyways i bought this two months ago and when i first brought it home it kept giving me a message about a vibration in the hard drive and it is putting it temporary in save zone	hard drive	123--133	-1	vibration in the hard drive in	-1.0
552	2231_2	you can find many laptops with the same performance and even better with lower price but you cannot find the look easy applications and the experience in mac	look	110--114	1	find the and find the look easy applications and the experience	1.0
553	2901_0	i have found it very easy to use very informative wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs	features	192--200	1	it very easy use very informative and making it very easy someone who is not exactly technologically advanced learn use the various features and programs	1.0
554	1576_1	the display on this computer is the best i ve seen in a very long time the battery life is very long and very continent	battery life	76--88	1	is the ve very long time the battery life is very long and very continent	0.0
555	1143_0	long story short since i experience so many problems with my laptop every since i bought it from day one i didn t ask for a new laptop or a refund of what i pay for a crapy laptop but just an extension of my laptop warranty for another year they made a big deal of out that and after so many calls and complaints about their products and services they finally gave in	warranty	220--228	0	my laptop new laptop of crapy laptop extension of my laptop warranty year of	0.0
556	2348_0	the unibody design is edgy and durable	unibody design	4--18	1	the unibody design is edgy and durable	0.0
557	961_1	this time the mouse pad and right click key wouldn t work	right click key	30--45	-1	pad right click key work	0.0
558	2846_0	it works great for general internet use microsoft office apps home bookkeeping etc	microsoft office apps	41--62	1	great general use microsoft office apps	1.0
559	2030_0	none of the techs at hp knew what they were doing	techs at hp	12--23	-1	none of the techs at hp	0.0
560	444_1	keyboard is great but primary and secondary control buttons could be more durable	control buttons	44--59	-1	great secondary control buttons could be more durable	1.0
561	842_1	i m still within the one year warranty but the repair depot has deemed that this time it was caused by physical abuse and is not covered	repair depot	47--61	-1	the the repair depot deemed	0.0
562	2463_0	it works exactly like it did the day i took it out of the box	works	3--8	1	it works exactly did	0.0
563	337_1	however the multi touch gestures and large tracking area make having an external mouse unnecessary unless you re gaming	tracking area	44--57	1	multi gestures large tracking area	0.0
564	1472_0	not to mention sometimes the whole charger unit will decide not to work entirely	charger unit	35--47	-1	mention the whole charger unit	0.0
565	3024_0	my real problem with it the statement of 7 hour battery life is not just mere exaggeration it s a lie	battery life	49--61	-1	statement of 7 hour battery life	0.0
566	918_0	the motherboard is dead	motherboard	5--16	-1	the motherboard dead	-1.0
567	1316_1	the tech guy then said the service center does not do 1 to 1 exchange and i have to direct my concern to the sales team which is the retail shop which i bought my netbook from	sales team	109--121	-1	the to to direct to the sales team the retail shop	0.0
568	2248_1	in addition all the design tools on pages and keynotes makes it much easier to create professional looking documents and presentations	keynotes	47--55	1	pages keynotes	0.0
569	2902_0	i have found also it is very easy to be able to access wireless internet access	wireless internet access	56--80	1	easy to be able to access wireless internet access	1.0
570	1623_3	with a mac computer i have more free time as i don t have to wait for windows to boot up or shut down and all the viruses associated with windows	windows	138--145	-1	wait for windows associated with windows	0.0
571	97_0	first of all they had no record of me having the 3 year warranty i d paid almost $400 for and i had to call in spend hours on their online chat service and fax in multiple documents	3 year warranty	50--65	-1	having the 3 year warranty paid	0.0
572	2235_1	also it comes with very useful applications like iphoto that it is the best photo application i have ever had	iphoto	49--55	1	very useful applications like iphoto	1.0
